boundary,u_x,u_y,x,y
0.0,0.0028602686920742005,0.004399288601193963,43.54,88.635
0.0,0.0028767437176922153,0.004714154897222004,43.54,90.19
0.0,0.002942228242844526,0.00472414063538106,43.54,91.745
0.0,0.003234913046570857,0.005250895439865037,43.54,93.3
0.0,0.003397962295051846,0.005373069285008133,43.54,94.855
0.0,0.003619902518243035,0.005569245955151567,43.54,96.41
0.0,0.0034524402429854067,0.005840153923070286,43.54,97.965
0.0,0.003674829912436804,0.006261283020418605,43.54,99.52
0.0,0.0038407274683824122,0.006413778945030774,43.54,101.075
0.0,0.003985872344704489,0.006860892016608119,43.54,102.63
0.0,0.004070338126141685,0.007340117118430257,43.54,104.185
0.0,0.004295020540209468,0.007628956226025886,43.54,105.74
0.0,0.00433159847526142,0.008206051367688818,43.54,107.295
0.0,0.004521681836424262,0.008554812174267252,43.54,108.85
0.0,0.004737770222710316,0.008683610838277945,43.54,110.405
0.0,0.004787588882603358,0.009048580920726825,43.54,111.96
0.0,0.004896225141457459,0.009712535505757432,43.54,113.515
0.0,0.00472397570282814,0.010323781132064766,43.54,115.07
0.0,0.005216345389197788,0.01074971805223214,43.54,116.625
0.0,0.004987182962727359,0.011161280746813709,43.54,118.18
0.0,0.005038813917424341,0.01177865375063943,43.54,119.735
0.0,0.0050241239443621615,0.012297019761353832,43.54,121.29
0.0,0.005044849011560877,0.012833327187193036,43.54,122.845
0.0,0.005134760020475777,0.013259059414121952,43.54,124.4
0.0,0.004799332816607342,0.01358077640950637,43.54,125.955
0.0,0.004544315031348964,0.01429748841090696,43.54,127.51
0.0,0.004430024257734675,0.01484070891128908,43.54,129.065
0.0,0.0041993913399383815,0.015331995749933767,43.54,130.62
0.0,0.003883641830348908,0.015700086707386946,43.54,132.175
0.0,0.0033789577971512453,0.015983165261430593,43.54,133.73
0.0,0.003016594896733609,0.016314612076288038,43.54,135.285
0.0,0.0026087093138867615,0.016409744054358542,43.54,136.84
0.0,0.0019240656239387795,0.01628467723311767,43.54,138.395
0.0,0.0014077276605652593,0.01639485609791044,43.54,139.95
0.0,0.0007472103698931942,0.01623092717643728,43.54,141.505
0.0,-0.00015155259594262733,0.015781207953288783,43.54,143.06
0.0,-0.0008454851363336722,0.015076482086535338,43.54,144.615
0.0,-0.0013336894038622911,0.014364944662644414,43.54,146.17
0.0,-0.002169747933075507,0.013838152050200947,43.54,147.725
0.0,-0.002978876061428626,0.012552669874025597,43.54,149.28
0.0,-0.0038332971376611384,0.011307887080398177,43.54,150.835
0.0,-0.004502634251852373,0.009808033213342128,43.54,152.39
0.0,-0.005139182644692877,0.008204107167218753,43.54,153.945
0.0,-0.005890358058119769,0.006361565389692396,43.54,155.5
0.0,-0.006347009662738632,0.004037718530311725,43.54,157.055
0.0,-0.0067479449036097075,0.0020455207625269473,43.54,158.61
0.0,-0.007044115852082295,-0.0003175900170290615,43.54,160.165
0.0,-0.007295552229810919,-0.0029652053714512164,43.54,161.72
0.0,-0.007402255683955558,-0.0055429080803760826,43.54,163.275
0.0,-0.007265092551269993,-0.00822960788278711,43.54,164.83
0.0,-0.006972425771606655,-0.010648413621678102,43.54,166.385
0.0,-0.006462053751757861,-0.013421140734699575,43.54,167.94
0.0,-0.005848055696236484,-0.015927792276223422,43.54,169.495
0.0,-0.0051435872540547085,-0.018443682847500205,43.54,171.05
0.0,-0.004270978104694006,-0.02085138823901344,43.54,172.605
0.0,-0.003261565005791452,-0.023216577754118454,43.54,174.16
0.0,-0.0020694779212773544,-0.024951113520693336,43.54,175.715
0.0,-0.0009678103732861855,-0.026636831641424046,43.54,177.27
0.0,0.00020804595857408802,-0.028470202742585236,43.54,178.825
0.0,0.0014119550972735533,-0.029502826795595728,43.54,180.38
0.0,0.002820889032698354,-0.030420967991499216,43.54,181.935
0.0,0.004414621152609229,-0.031364198870928645,43.54,183.49
0.0,0.005561767920415038,-0.03153991570271549,43.54,185.045
0.0,0.006422244256589713,-0.03189451013027858,43.54,186.6
0.0,0.007770286336509485,-0.0317578498627219,43.54,188.155
0.0,0.008655892299457688,-0.03177350943114975,43.54,189.71
0.0,0.009476019589885271,-0.031637933552485335,43.54,191.265
0.0,0.010466837500929475,-0.03097241227369263,43.54,192.82
0.0,0.011179930842573375,-0.030285297366412264,43.54,194.375
0.0,0.011604799463564174,-0.02945788332485241,43.54,195.93
0.0,0.012318500100682663,-0.028443748772467713,43.54,197.485
0.0,0.012828327209759178,-0.027589219087470904,43.54,199.04
0.0,0.013020979519678653,-0.026530659134509294,43.54,200.595
0.0,0.01331738716498535,-0.025613477432482025,43.54,202.15
0.0,0.0135869116599734,-0.024598020254528157,43.54,203.705
0.0,0.013545199518699189,-0.023485150048650306,43.54,205.26
0.0,0.013449917947085005,-0.02257379006570817,43.54,206.815
0.0,0.013495985122262893,-0.02166942909342302,43.54,208.37
0.0,0.013271198726779426,-0.02065190983347501,43.54,209.925
0.0,0.013230361849171719,-0.019622169370773726,43.54,211.48
0.0,0.012922815422205608,-0.018749364767272694,43.54,213.035
0.0,0.012902694615778088,-0.017844738085953108,43.54,214.59
0.0,0.01271607689089561,-0.01703683869824682,43.54,216.145
0.0,0.012355099374898532,-0.015961997734228187,43.54,217.7
0.0,0.012108385919578097,-0.015311402635704111,43.54,219.255
0.0,0.011927001865328439,-0.0145703501476237,43.54,220.81
0.0,0.011491836258590545,-0.013787000263325265,43.54,222.365
0.0,0.011175852713541922,-0.013133635203568732,43.54,223.92
0.0,0.011124873669868553,-0.01260764079481783,43.54,225.475
0.0,0.010627510848260328,-0.011965073486261104,43.54,227.03
0.0,0.01034165670023624,-0.011391559030388644,43.54,228.585
0.0,0.010094200813511032,-0.010626643109871716,43.54,230.14
0.0,0.009691338490653624,-0.01029985699142708,43.54,231.695
0.0,0.009463789671190829,-0.009744855677835729,43.54,233.25
0.0,0.009390355230048395,-0.009238175966948065,43.54,234.805
0.0,0.008931780056051457,-0.008833913413623905,43.54,236.36
0.0,0.008621538614151436,-0.008522481503157441,43.54,237.915
0.0,0.008483704478512752,-0.00809480562945739,43.54,239.47
0.0,0.008177784070178171,-0.007852182394349119,43.54,241.025
0.0,0.008066621572149477,-0.007196389065967943,43.54,242.58
0.0,0.007767039487232468,-0.006886141528876598,43.54,244.135
0.0,0.007295959171373401,-0.006650074030896305,43.54,245.69
0.0,0.00721401778395186,-0.006503195559273013,43.54,247.245
0.0,0.0068486662478090135,-0.006202898897410857,43.54,248.8
0.0,0.006794017703134358,-0.005647239096654562,43.54,250.355
0.0,0.006445628953825278,-0.0055229365671684745,43.54,251.91
0.0,0.006297223653721881,-0.005238366225446191,43.54,253.465
0.0,0.006197698621133596,-0.005108805913526457,43.54,255.02
0.0,0.005904747720974616,-0.004973066495452897,43.54,256.575
0.0,0.005784733536045036,-0.004774137601684057,43.54,258.13
0.0,0.005514426275276991,-0.004534860101430162,43.54,259.685
0.0,0.005424048692238604,-0.004365851808821602,43.54,261.24
0.0,0.005367288950092039,-0.004172621421392717,43.54,262.795
0.0,0.004923865694788565,-0.004086055555649515,43.54,264.35
0.0,0.00496045055204529,-0.0040222161327721,43.54,265.905
0.0,0.0049231727656549795,-0.0036619323347371526,43.54,267.46
0.0,0.004620239861175452,-0.003504631188344666,43.54,269.015
0.0,0.004560515047364122,-0.003404194905607052,43.54,270.57
0.0,0.004300442803010569,-0.0032788867440237744,43.54,272.125
0.0,0.004373325330570387,-0.0031121378977562474,43.54,273.68
0.0,0.0041383802846965976,-0.0032923579033508534,43.54,275.235
0.0,0.00409506162216323,-0.002988883961108645,43.54,276.79
0.0,0.0038921605648475047,-0.00281426390825217,43.54,278.345
0.0,0.00361470920548192,-0.0027444002800328165,43.54,279.9
0.0,0.003763768892889053,-0.0027789299155363783,43.54,281.455
0.0,0.0035626085281355575,-0.002620028566715791,43.54,283.01
0.0,0.00356813623356349,-0.0025219276449826547,43.54,284.565
0.0,0.0033748350049462544,-0.002639744338333914,43.54,286.12
0.0,0.0034799747948483857,-0.0025787347421993515,43.54,287.675
0.0,0.003424423827190213,-0.0022956969868495563,43.54,289.23
0.0,0.0031547912818700044,-0.002089560679937379,43.54,290.785
0.0,0.0029693385569076356,-0.0022373099074882753,43.54,292.34
0.0,0.002848279661651561,-0.0022844368952406814,43.54,293.895
0.0,0.0029180375023018365,-0.001996895733532117,43.54,295.45
0.0,3.0571830972411906e-06,3.205163438074299e-05,45.095,1.555
0.0,-0.00010939596970436057,-3.526507327436709e-05,45.095,3.11
0.0,6.26955305359903e-05,3.217116284755417e-05,45.095,4.665
0.0,7.009474252967431e-05,5.354191553654729e-05,45.095,6.22
0.0,-7.240116735072968e-05,8.268651627424914e-05,45.095,7.775
0.0,-0.0001240025065856375,0.00025721545975200186,45.095,9.33
0.0,9.414445534735163e-05,-0.00014797722426098547,45.095,10.885
0.0,-0.0001239318328334892,0.00014313020809454913,45.095,12.44
0.0,0.00010406046807734995,5.125099994072347e-06,45.095,13.995
0.0,0.0001564337606371988,0.00012220307030518177,45.095,15.55
0.0,0.00010846832626337544,0.00010823790597276095,45.095,17.105
0.0,-0.0001158092692553127,0.0001047783822987052,45.095,18.66
0.0,-3.620843031889203e-05,6.859069506186404e-05,45.095,20.215
0.0,1.8468995139551916e-05,-3.6981452107977456e-05,45.095,21.77
0.0,0.00033708344221619624,0.0010321835106515266,45.095,23.325
0.0,0.0003338056548335857,0.0008015481002603756,45.095,24.88
0.0,0.0002628903815301059,0.0009556291441936126,45.095,26.435
0.0,0.0004984100182558765,0.0010934962607326527,45.095,27.99
0.0,0.0005217486808051758,0.0011704166968238817,45.095,29.545
0.0,0.0005030205113010457,0.001134983764712347,45.095,31.1
0.0,0.000448847245805904,0.001055804559460318,45.095,32.655
0.0,0.00036883799884235595,0.0012054007138945762,45.095,34.21
0.0,0.0005207619442683417,0.0010074749876064118,45.095,35.765
0.0,0.00040925780168951263,0.0012942328556828525,45.095,37.32
0.0,0.0005044875654704781,0.0011535377971318731,45.095,38.875
0.0,0.0005504438627132133,0.0012093980062041515,45.095,40.43
0.0,0.0005060566102911689,0.0011952154584937424,45.095,41.985
0.0,0.0007012750465702241,0.0014187196029673687,45.095,43.54
0.0,0.0007643694636308288,0.001167910612956817,45.095,45.095
0.0,0.0007213950970037505,0.0013978251312810371,45.095,46.65
0.0,0.0006913148936741166,0.0015014436873156637,45.095,48.205
0.0,0.0007656771241433344,0.0016226672471351036,45.095,49.76
0.0,0.0008874061679419085,0.001538782925787241,45.095,51.315
0.0,0.0008327921027638409,0.0015672706240023933,45.095,52.87
0.0,0.0009538106145415346,0.0017049198616912458,45.095,54.425
0.0,0.000978451526630104,0.001850663182338265,45.095,55.98
0.0,0.0011677863859840504,0.001983560117475934,45.095,57.535
0.0,0.0011049276590368372,0.0019820767724207425,45.095,59.09
0.0,0.001223716232869339,0.002024062904413814,45.095,60.645
0.0,0.001192828654502138,0.0021347431726905525,45.095,62.2
0.0,0.0013045677739109984,0.0020957491672100657,45.095,63.755
0.0,0.0014686269255822974,0.002228597731690055,45.095,65.31
0.0,0.0014734101346195565,0.002524129566889932,45.095,66.865
0.0,0.0013674596728754545,0.0026495533007169984,45.095,68.42
0.0,0.0014129627525958101,0.0025202802465476197,45.095,69.975
0.0,0.001496927702199567,0.0026264109164196438,45.095,71.53
0.0,0.0017293538093386927,0.002613784385193358,45.095,73.085
0.0,0.0018120434381962297,0.002749731722843515,45.095,74.64
0.0,0.002028223431428286,0.003015244415994696,45.095,76.195
0.0,0.0019815108092137465,0.003063323220328965,45.095,77.75
0.0,0.0021448939473266565,0.0031691655830585904,45.095,79.305
0.0,0.0022291577681398753,0.003455305561891174,45.095,80.86
0.0,0.0023782914914462546,0.003477699633075497,45.095,82.415
0.0,0.002609394956138081,0.003736401340250235,45.095,83.97
0.0,0.002672325018708043,0.003871169331416182,45.095,85.525
0.0,0.002760428471229351,0.004188560035885395,45.095,87.08
0.0,0.0027181235705651947,0.004454592576548857,45.095,88.635
0.0,0.002990142604055934,0.004652915597944879,45.095,90.19
0.0,0.0030874240323659095,0.004766058431563201,45.095,91.745
0.0,0.0033373648316385334,0.005163223064292616,45.095,93.3
0.0,0.003245613621178582,0.0052457227403627914,45.095,94.855
0.0,0.0036223245574015786,0.005603786505303592,45.095,96.41
0.0,0.0036916758760872207,0.005810834556729769,45.095,97.965
0.0,0.0038475051241088124,0.006247890674019253,45.095,99.52
0.0,0.0038980655057465393,0.00660160956950897,45.095,101.075
0.0,0.004194389900377811,0.006865261065318552,45.095,102.63
0.0,0.0042030575814390875,0.007192393679560704,45.095,104.185
0.0,0.0043595981283594465,0.007555726772146409,45.095,105.74
0.0,0.004419185473465574,0.00806748072882372,45.095,107.295
0.0,0.004577393845066973,0.008439530000833183,45.095,108.85
0.0,0.0047297713110524865,0.008891398033076668,45.095,110.405
0.0,0.004887848951178804,0.009266060542053462,45.095,111.96
0.0,0.004988552536371851,0.009835891259290807,45.095,113.515
0.0,0.005057835087852685,0.010455161901932552,45.095,115.07
0.0,0.0053099668862116615,0.010941025805980952,45.095,116.625
0.0,0.005217951648967078,0.011411707278796849,45.095,118.18
0.0,0.005238116737781453,0.011872425762969185,45.095,119.735
0.0,0.005485155893502005,0.012736898077723406,45.095,121.29
0.0,0.005440897399122874,0.013168586094141578,45.095,122.845
0.0,0.005312478875856909,0.013771759408400941,45.095,124.4
0.0,0.005308431838178446,0.014262937976390224,45.095,125.955
0.0,0.005166016139726718,0.014900052602156474,45.095,127.51
0.0,0.0049137229826624025,0.015299028217430505,45.095,129.065
0.0,0.004718557622752198,0.015968039388567272,45.095,130.62
0.0,0.004370391388121321,0.016380049478077873,45.095,132.175
0.0,0.003927717746408118,0.016897668347522387,45.095,133.73
0.0,0.003551322921357137,0.01709450656946942,45.095,135.285
0.0,0.003149683367877447,0.01754720019763183,45.095,136.84
0.0,0.002517150923107324,0.017689948222733384,45.095,138.395
0.0,0.0018595068786710052,0.01766436661551502,45.095,139.95
0.0,0.0010969211514639512,0.017367980348767156,45.095,141.505
0.0,0.00042661947640864326,0.017065316927609854,45.095,143.06
0.0,-0.0004896255528675075,0.016743585629982675,45.095,144.615
0.0,-0.0012066851762031828,0.015874253755928616,45.095,146.17
0.0,-0.0019706594023700904,0.015206017282865138,45.095,147.725
0.0,-0.003053949127882992,0.013890701561297684,45.095,149.28
0.0,-0.003773959923877351,0.012522995461339758,45.095,150.835
0.0,-0.004410699348765439,0.011050804020516537,45.095,152.39
0.0,-0.00542106195644771,0.009411717185058564,45.095,153.945
0.0,-0.00592857305763421,0.007148448357203089,45.095,155.5
0.0,-0.006636169811961057,0.0048812823773224335,45.095,157.055
0.0,-0.007034630166172849,0.0024378537232584065,45.095,158.61
0.0,-0.007367262092640206,-0.00023606557270422585,45.095,160.165
0.0,-0.00774128122857413,-0.002842277839830245,45.095,161.72
0.0,-0.00767945261715189,-0.00570378676830456,45.095,163.275
0.0,-0.007374275765943701,-0.008608325935950989,45.095,164.83
0.0,-0.007287104914749764,-0.01147411775999157,45.095,166.385
0.0,-0.006684070372620374,-0.014525985872350164,45.095,167.94
0.0,-0.006038170835039237,-0.01733922593655951,45.095,169.495
0.0,-0.005390294970168003,-0.019953729752218683,45.095,171.05
0.0,-0.004348350410549438,-0.0227012891021835,45.095,172.605
0.0,-0.003258444439849494,-0.02486685371867982,45.095,174.16
0.0,-0.001713451898459299,-0.027204437299488935,45.095,175.715
0.0,-0.0006383777239502621,-0.029104355479413306,45.095,177.27
0.0,0.0007521559984825413,-0.030547718408538076,45.095,178.825
0.0,0.0021257983776294333,-0.031896212278510125,45.095,180.38
0.0,0.0036024442611567852,-0.03302517597298982,45.095,181.935
0.0,0.005249759285596098,-0.03364711995491867,45.095,183.49
0.0,0.006482364469718825,-0.034108897304089045,45.095,185.045
0.0,0.007642869629086016,-0.03428813305955947,45.095,186.6
0.0,0.008864312428132817,-0.03406790743578991,45.095,188.155
0.0,0.009858413115553195,-0.03383691182009093,45.095,189.71
0.0,0.010891397591256274,-0.03351505810858162,45.095,191.265
0.0,0.011725375120758535,-0.032616311153631034,45.095,192.82
0.0,0.012410520639374908,-0.03174356401367628,45.095,194.375
0.0,0.013083168939788304,-0.031059234469191347,45.095,195.93
0.0,0.013514938814660593,-0.029964098960232957,45.095,197.485
0.0,0.013964902571171554,-0.02880858062697765,45.095,199.04
0.0,0.013988448397867745,-0.027737863122857972,45.095,200.595
0.0,0.014640569341938142,-0.026787221381526782,45.095,202.15
0.0,0.014415539348801139,-0.025536332116128053,45.095,203.705
0.0,0.01446766083536418,-0.02429826931220756,45.095,205.26
0.0,0.014626880019685292,-0.023061434604745704,45.095,206.815
0.0,0.014372277469471098,-0.02221437340316786,45.095,208.37
0.0,0.014163640068152598,-0.021019867158637257,45.095,209.925
0.0,0.014067560866875646,-0.020112372776653918,45.095,211.48
0.0,0.013810313827470978,-0.01910862832020924,45.095,213.035
0.0,0.01351015523455891,-0.01798479397728961,45.095,214.59
0.0,0.013278514019123567,-0.01712023675369166,45.095,216.145
0.0,0.01307889944736809,-0.016339365010884798,45.095,217.7
0.0,0.012804608844126892,-0.015359826856335029,45.095,219.255
0.0,0.012417104988978035,-0.014691668798360357,45.095,220.81
0.0,0.01211705081542497,-0.013956980312790888,45.095,222.365
0.0,0.01187324308346314,-0.01312721437500906,45.095,223.92
0.0,0.011296670361978322,-0.01282213479621279,45.095,225.475
0.0,0.011100992860292456,-0.011864017891378134,45.095,227.03
0.0,0.01074490040353209,-0.011240817395144702,45.095,228.585
0.0,0.0103073170913535,-0.010912803367224003,45.095,230.14
0.0,0.01010766583716249,-0.010262844023743853,45.095,231.695
0.0,0.00968597818434743,-0.009681790008956555,45.095,233.25
0.0,0.009415109706984694,-0.00928100639168845,45.095,234.805
0.0,0.009086199724651857,-0.008862336605649643,45.095,236.36
0.0,0.008753542222167447,-0.008510160986552691,45.095,237.915
0.0,0.008452623988669711,-0.007959036319276858,45.095,239.47
0.0,0.008311906539711774,-0.0077062967998040525,45.095,241.025
0.0,0.007896270677777689,-0.007430600756116625,45.095,242.58
0.0,0.007836849785692436,-0.006998236017190933,45.095,244.135
0.0,0.007560053144929538,-0.006452535531079067,45.095,245.69
0.0,0.007088485015654895,-0.006373427271155097,45.095,247.245
0.0,0.007142258692801186,-0.006080953989691557,45.095,248.8
0.0,0.006849312910835926,-0.005771159685342333,45.095,250.355
0.0,0.006670771289545411,-0.005316216556593195,45.095,251.91
0.0,0.006396576653900549,-0.0051306440500532196,45.095,253.465
0.0,0.0060269471655689435,-0.005107663957190087,45.095,255.02
0.0,0.00589505578269763,-0.004597333810170896,45.095,256.575
0.0,0.005715845136270664,-0.004701930920584133,45.095,258.13
0.0,0.00582638502670749,-0.004504172897310735,45.095,259.685
0.0,0.005415250859500422,-0.0041804088132371625,45.095,261.24
0.0,0.0053032553030344315,-0.004065098507427599,45.095,262.795
0.0,0.005110453038989691,-0.004128379617777163,45.095,264.35
0.0,0.004999184345388326,-0.0036839410691459898,45.095,265.905
0.0,0.004782895094969327,-0.0037007552439288823,45.095,267.46
0.0,0.004778916151609179,-0.0035166640808251028,45.095,269.015
0.0,0.00447400682564403,-0.0034749342825131156,45.095,270.57
0.0,0.004213064402428198,-0.0031587652584049056,45.095,272.125
0.0,0.004192347795748481,-0.0032996276192911824,45.095,273.68
0.0,0.004192212983291862,-0.00303819758421829,45.095,275.235
0.0,0.003974463349621451,-0.002948774993370881,45.095,276.79
0.0,0.003999480503669764,-0.002847216348656823,45.095,278.345
0.0,0.00366612847876636,-0.002576580266808049,45.095,279.9
0.0,0.0036712260620750873,-0.0026910202298741307,45.095,281.455
0.0,0.0035805131292382876,-0.0022971848595630265,45.095,283.01
0.0,0.0033411298583817736,-0.0023157504673456636,45.095,284.565
0.0,0.003424540764818464,-0.0023792916658224228,45.095,286.12
0.0,0.003485719954782252,-0.002390646122880019,45.095,287.675
0.0,0.0032794827139348056,-0.0021972344714735687,45.095,289.23
0.0,0.0031264623525875386,-0.0019438700909546768,45.095,290.785
0.0,0.0032070975457046784,-0.0020166608737785504,45.095,292.34
0.0,0.0028600128695439727,-0.0020281648213302437,45.095,293.895
0.0,0.0029072502307870094,-0.0019476015956073772,45.095,295.45
0.0,-0.00013947044072195797,7.855597879013837e-05,46.65,1.555
0.0,6.347641095450654e-05,4.59542896136511e-05,46.65,3.11
0.0,-2.906327173959364e-05,8.607162834037192e-05,46.65,4.665
0.0,-7.499153939129487e-05,-5.7216170368791824e-05,46.65,6.22
0.0,-0.00017946366429223706,0.00010143853722587089,46.65,7.775
0.0,1.5506315339527691e-07,-7.30432684487982e-05,46.65,9.33
0.0,-0.00012792726357061844,-7.07253117303874e-05,46.65,10.885
0.0,9.164616960003723e-05,-0.00012164770189345817,46.65,12.44
0.0,-8.389996221279762e-05,-4.877814949352926e-05,46.65,13.995
0.0,-6.246081429346956e-05,0.0001350569585276329,46.65,15.55
0.0,4.3802528809603716e-05,-5.639807734921223e-05,46.65,17.105
0.0,-8.873767601680645e-05,0.00011007340780819326,46.65,18.66
0.0,0.00028269814243181554,-8.22548427633015e-06,46.65,20.215
0.0,0.0003641462086351055,0.0009961103335127232,46.65,21.77
0.0,0.00035959914013736276,0.0010258874209954866,46.65,23.325
0.0,0.0002314285615813628,0.001068630000413126,46.65,24.88
0.0,0.00017027492108343,0.0009461572643445239,46.65,26.435
0.0,0.00030679895634897093,0.00087771862801488,46.65,27.99
0.0,0.00019233686335529333,0.0009682373456266609,46.65,29.545
0.0,0.0003399515845873728,0.0011086069702066772,46.65,31.1
0.0,0.0005222822622875406,0.0010031197965245544,46.65,32.655
0.0,0.0005686670036326655,0.00107121502237098,46.65,34.21
0.0,0.0003237640309976348,0.0011691188912484748,46.65,35.765
0.0,0.00048078549575727845,0.0011075320615793014,46.65,37.32
0.0,0.0007976936664406498,0.0011486840218113482,46.65,38.875
0.0,0.0003633709028234124,0.0010114119083622602,46.65,40.43
0.0,0.0004971166386803547,0.0012848958002786388,46.65,41.985
0.0,0.000814521729421391,0.0013072788648341499,46.65,43.54
0.0,0.0006669918821223495,0.001276447395765313,46.65,45.095
0.0,0.0007546013478237511,0.0015738402936758544,46.65,46.65
0.0,0.0006651916427837083,0.0014543864413884867,46.65,48.205
0.0,0.0008812619573964386,0.0014442796203356085,46.65,49.76
0.0,0.000887961859320562,0.0014587014711163184,46.65,51.315
0.0,0.0008781200204009702,0.001754925842556359,46.65,52.87
0.0,0.0010719683496349351,0.0016887975773487646,46.65,54.425
0.0,0.0010162732320705035,0.001858715466805797,46.65,55.98
0.0,0.0010301217024712799,0.001860908114760327,46.65,57.535
0.0,0.000952586656845612,0.001801082580091758,46.65,59.09
0.0,0.0009926793750848558,0.0019893304837142294,46.65,60.645
0.0,0.0011387707706686256,0.002067082008541886,46.65,62.2
0.0,0.0012683891536706482,0.002258742162925715,46.65,63.755
0.0,0.0013755801727408441,0.0021957138176767615,46.65,65.31
0.0,0.001279749598453488,0.0021804301158938463,46.65,66.865
0.0,0.00147506660545949,0.0024892079468437304,46.65,68.42
0.0,0.0015648097521603914,0.0025540274461171033,46.65,69.975
0.0,0.0016025552224418547,0.0025881806439906883,46.65,71.53
0.0,0.0016809800667239995,0.002733613095235258,46.65,73.085
0.0,0.001907398776959527,0.0028306478762440772,46.65,74.64
0.0,0.0017431961306179763,0.0029055909324389663,46.65,76.195
0.0,0.0018964850451792293,0.0031734628215241553,46.65,77.75
0.0,0.0021418974943272526,0.003170286621145799,46.65,79.305
0.0,0.0018970669159477016,0.003413625773191851,46.65,80.86
0.0,0.002273707978083359,0.0035197318249168084,46.65,82.415
0.0,0.002330035667591492,0.0036135021570479968,46.65,83.97
0.0,0.0025609822722074457,0.00393841873349867,46.65,85.525
0.0,0.002653800513294026,0.004227953786870808,46.65,87.08
0.0,0.0027442907203464304,0.004321812346331082,46.65,88.635
0.0,0.0029378654554427877,0.004553297684896212,46.65,90.19
0.0,0.002942339872714929,0.004884081768454179,46.65,91.745
0.0,0.003153190615208791,0.0051500247006025165,46.65,93.3
0.0,0.0033134667867706006,0.005195117535193522,46.65,94.855
0.0,0.0035563587973361566,0.005551614502591443,46.65,96.41
0.0,0.0035767915258142643,0.005891951445664299,46.65,97.965
0.0,0.00376032454092286,0.0061531173637096575,46.65,99.52
0.0,0.003976617816406701,0.0067006210622536705,46.65,101.075
0.0,0.004179678677170864,0.006735254703547953,46.65,102.63
0.0,0.00439528311377837,0.00733899589776718,46.65,104.185
0.0,0.004481598210606608,0.007610064324374296,46.65,105.74
0.0,0.004446242329776245,0.008293012091106054,46.65,107.295
0.0,0.004775485793846497,0.008282603876567445,46.65,108.85
0.0,0.004771432277834484,0.009092792502197588,46.65,110.405
0.0,0.005226665982037419,0.009475769589026137,46.65,111.96
0.0,0.005055686764266053,0.009958329382054886,46.65,113.515
0.0,0.0052829033260485625,0.01070179301226041,46.65,115.07
0.0,0.005442472928776155,0.01112195516002384,46.65,116.625
0.0,0.005777077950977593,0.011703986281114223,46.65,118.18
0.0,0.005697496561090514,0.012364646431922102,46.65,119.735
0.0,0.00558440223588414,0.013179181807793776,46.65,121.29
0.0,0.005786915806064274,0.013585561488668407,46.65,122.845
0.0,0.005856239733611668,0.014405661277707897,46.65,124.4
0.0,0.005568804650816379,0.014827534016540522,46.65,125.955
0.0,0.0055226560938343465,0.0157403896246698,46.65,127.51
0.0,0.005450272424698412,0.016128918921071544,46.65,129.065
0.0,0.005154743534616724,0.0166492974114455,46.65,130.62
0.0,0.004967133165289159,0.017311662787013137,46.65,132.175
0.0,0.004611084626031839,0.017770656367922917,46.65,133.73
0.0,0.004097305220851355,0.018373742361199843,46.65,135.285
0.0,0.00362291675902303,0.018684140540846484,46.65,136.84
0.0,0.0030303948539679407,0.01876874712812011,46.65,138.395
0.0,0.002164880388948229,0.018907318049024097,46.65,139.95
0.0,0.0015642474262299248,0.01894610690945575,46.65,141.505
0.0,0.0010957721687538848,0.018768104316676384,46.65,143.06
0.0,0.00025574274732809144,0.01824300088345627,46.65,144.615
0.0,-0.0007227522152653931,0.017475583548187328,46.65,146.17
0.0,-0.0016803813200119502,0.016509975779270658,46.65,147.725
0.0,-0.0026520053654961666,0.015561501106345016,46.65,149.28
0.0,-0.0034600974755399374,0.013852927190638393,46.65,150.835
0.0,-0.004262774697124325,0.012384775175432537,46.65,152.39
0.0,-0.005191759358123932,0.01027280711483037,46.65,153.945
0.0,-0.005967900489721579,0.008159580694190741,46.65,155.5
0.0,-0.006511686708893464,0.005701377228165962,46.65,157.055
0.0,-0.007235072252451577,0.0031764035439740754,46.65,158.61
0.0,-0.007607042641843318,0.00028993133760950096,46.65,160.165
0.0,-0.008011355948340414,-0.0028832528955768095,46.65,161.72
0.0,-0.007905437567441888,-0.005635384628766617,46.65,163.275
0.0,-0.00780201133228453,-0.008990450783386198,46.65,164.83
0.0,-0.00762025617121884,-0.012371288938949608,46.65,166.385
0.0,-0.0068036373584302685,-0.015551596347576711,46.65,167.94
0.0,-0.0061436509532945705,-0.01881555776584341,46.65,169.495
0.0,-0.0054635490768477415,-0.021453185106976715,46.65,171.05
0.0,-0.004202173623322796,-0.02452915963469267,46.65,172.605
0.0,-0.0029920048103472302,-0.027446344182511462,46.65,174.16
0.0,-0.001776674146425039,-0.02973383992955348,46.65,175.715
0.0,-0.00015018293843299113,-0.031617931198370204,46.65,177.27
0.0,0.001427030539665166,-0.033067458516643736,46.65,178.825
0.0,0.0031053989065216174,-0.0348294279147918,46.65,180.38
0.0,0.004564549340786985,-0.035785099858526424,46.65,181.935
0.0,0.006244282434725929,-0.036278541841660225,46.65,183.49
0.0,0.007553666306452726,-0.03666639123818861,46.65,185.045
0.0,0.008911809175966718,-0.03696659998672282,46.65,186.6
0.0,0.010233579011980284,-0.036563208692181416,46.65,188.155
